63,67,642,3,66.3757396449704
476121.005,6467219.247,25415131.225
476121.155,6467219.306,23176859.075
476121.309,6467219.364,-15042940.475
476121.463,6467219.423,-29273175.889
476121.618,6467219.482,-3637106.156
476121.772,6467219.540,-69237538.620
476121.926,6467219.599,-45181303.778
476122.080,6467219.658,21751817.333
476122.234,6467219.716,-93492956.720
476122.389,6467219.775,-70855265.578
476122.543,6467219.833,226221520.444
476122.697,6467219.892,127998215.700
476122.853,6467219.949,-15345854.800
476123.010,6467220.006,-105735362.156
476123.167,6467220.063,12050690.978
476123.323,6467220.120,-53414125.089
476123.480,6467220.177,-80976602.822
476123.637,6467220.233,59810144.511
476123.793,6467220.290,78682530.156
476123.950,6467220.347,49792522.311
476124.106,6467220.404,17280343.022
476124.263,6467220.461,-81457382.044
476124.415,6467220.517,-7635325.350
476124.565,6467220.573,-48901149.220
476124.716,6467220.629,67238756.480
476124.866,6467220.685,145685198.280
476125.017,6467220.741,60621241.080
476125.167,6467220.797,3279413.380
476125.318,6467220.853,-112892925.960
476125.468,6467220.910,-22155491.780
476125.619,6467220.966,-67593217.100
476125.769,6467221.022,1950537.600
476125.920,6467221.082,23142020.600
476126.072,6467221.142,-49416440.700
476126.223,6467221.203,-59436622.620
476126.374,6467221.264,-14485389.320
476126.525,6467221.325,160365723.720
476126.676,6467221.385,-71749337.511
476126.827,6467221.446,-122465750.220
476126.978,6467221.507,139156733.460
476127.130,6467221.568,-91601859.860
476127.281,6467221.628,128061335.300
476127.431,6467221.686,104691220.100
476127.581,6467221.743,-22638385.200
476127.731,6467221.800,-33534437.225
476127.881,6467221.857,6993504.571
476128.031,6467221.914,-28607504.350
476128.181,6467221.971,-21105034.850
476128.331,6467222.027,103645085.914
476128.481,6467222.084,-12619322.950
476128.631,6467222.141,-117640949.900
476128.781,6467222.198,-4814330.950
476128.934,6467222.255,31392121.800
476129.087,6467222.311,12255660.378
476129.241,6467222.367,-34502532.111
476129.394,6467222.424,2294351.489
476129.548,6467222.480,4040594.380
476129.701,6467222.536,99423790.311
476129.855,6467222.593,21367113.733
476130.008,6467222.649,-33247661.422
476130.162,6467222.705,-68857461.022
476130.315,6467222.762,-69864918.700
476130.465,6467222.816,-7002453.367
476130.615,6467222.869,-42357603.686
476130.764,6467222.922,28664546.086
476130.913,6467222.976,68562432.457
476131.063,6467223.029,-2744972.571
476131.212,6467223.082,66292301.314
476131.361,6467223.135,8164560.686
476131.511,6467223.189,-1025859.857
476131.660,6467223.242,49827778.571
476131.809,6467223.295,41336135.800
476131.950,6467223.348,32602105.125
476132.088,6467223.400,-75580359.600
476132.226,6467223.452,-72754286.778
476132.364,6467223.504,-43074629.180
476132.503,6467223.557,-53607742.620
476132.641,6467223.609,-35602247.644
476132.779,6467223.661,-82987457.820
476132.917,6467223.713,-75694635.667
476133.055,6467223.766,68250857.520
476133.193,6467223.818,362406965.640
476133.335,6467223.875,76426406.257
476133.478,6467223.933,-49221566.422
476133.620,6467223.991,-20815637.400
476133.763,6467224.050,-113327656.044
476133.905,6467224.108,-51644184.378
476134.048,6467224.166,188035697.111
476134.191,6467224.225,-4979886.222
476134.333,6467224.283,-56474496.000
476134.476,6467224.341,16518560.489
476134.618,6467224.400,-77329713.600
476134.766,6467224.458,-138822604.600
476134.916,6467224.516,-38874546.800
476135.065,6467224.575,58084041.309
476135.215,6467224.633,18403120.564
476135.364,6467224.691,162421538.650
476135.514,6467224.750,-29322858.455
476135.663,6467224.808,-107904399.491
476135.813,6467224.866,14468285.891
476135.962,6467224.925,13347096.564
476136.112,6467224.983,84566143.600
476136.263,6467225.042,34309531.650
476136.415,6467225.102,24818063.200
476136.567,6467225.162,-92724196.133
476136.719,6467225.222,-114664698.367
476136.871,6467225.282,-27401813.400
476137.023,6467225.341,45627914.033
476137.175,6467225.401,20697418.400
476137.327,6467225.461,17070939.067
476137.479,6467225.521,133783171.500
476137.631,6467225.581,71453153.167
476137.782,6467225.639,-60352853.800
476137.931,6467225.697,-63924062.956
476138.081,6467225.755,-62740105.156
476138.231,6467225.813,-47473823.911
476138.380,6467225.871,-40964047.711
476138.530,6467225.929,-23604556.444
476138.680,6467225.987,72603721.578
476138.829,6467226.045,74881818.756
476138.979,6467226.103,-42606722.778
476139.129,6467226.161,-55030635.620
476139.254,6467226.210,43534985.686
476139.399,6467226.267,26751760.800
476139.545,6467226.324,-44413598.475
476139.690,6467226.381,32735510.689
476139.835,6467226.437,-2710944.578
476139.980,6467226.494,-7560853.400
476140.125,6467226.551,-76336814.600
476140.270,6467226.608,-113150831.300
476140.415,6467226.665,151865292.111
476140.560,6467226.722,50166467.667
476140.701,6467226.775,84637113.714
476140.840,6467226.826,-128823476.978
476140.979,6467226.877,-176720285.067
476141.117,6467226.929,117765379.933
476141.256,6467226.980,40627412.378
476141.395,6467227.031,218090322.844
476141.534,6467227.083,74233915.756
476141.673,6467227.134,109347584.600
476141.812,6467227.185,45500540.378
476141.951,6467227.236,30765533.200
476142.086,6467227.289,-54859604.714
476142.220,6467227.343,5010521.800
476142.354,6467227.398,17513816.900
476142.488,6467227.452,63307052.000
476142.622,6467227.506,-115906361.667
476142.756,6467227.560,-140492542.350
476142.890,6467227.614,-134480911.750
476143.024,6467227.668,-80301854.875
476143.158,6467227.722,-86470846.475
476143.292,6467227.776,-69385429.000
476143.424,6467227.828,42631335.000
476143.555,6467227.878,136757864.950
476143.686,6467227.928,115255192.229
476143.817,6467227.979,137349821.600
476143.947,6467228.029,-83059951.000
476144.078,6467228.080,248927128.600
476144.209,6467228.130,-36516638.371
476144.340,6467228.180,18129585.850
476144.471,6467228.231,-161678874.971
476144.602,6467228.281,-38300649.025
476144.736,6467228.334,-111720823.567
476144.872,6467228.387,62780713.200
476145.008,6467228.441,-21170532.350
476145.144,6467228.495,-2202871.025
476145.280,6467228.549,96362078.400
476145.416,6467228.602,71968711.343
476145.552,6467228.656,-8759989.550
476145.688,6467228.710,35052757.375
476145.824,6467228.764,-30698850.275
476145.961,6467228.818,-51754243.175
476146.097,6467228.870,-68597464.171
476146.233,6467228.922,88287695.650
476146.369,6467228.974,-77333508.244
476146.505,6467229.025,-29462448.125
476146.641,6467229.077,60195759.578
476146.777,6467229.129,-86814822.475
476146.913,6467229.181,-19469891.800
476147.049,6467229.233,-43466438.867
476147.185,6467229.284,-12201630.575
476147.321,6467229.336,41142419.511
476147.451,6467229.384,-17686518.167
476147.576,6467229.429,52951393.800
476147.701,6467229.474,112874082.600
476147.826,6467229.519,124543738.914
476147.952,6467229.565,103285455.750
476148.077,6467229.610,-25092893.450
476148.202,6467229.655,-66475371.600
476148.328,6467229.700,-74192028.100
476148.453,6467229.745,-65535894.725
476148.578,6467229.791,-33434963.300
476148.703,6467229.837,-16951211.371
476148.828,6467229.885,37513305.550
476148.953,6467229.933,60560845.250
476149.078,6467229.981,-1247771.525
476149.203,6467230.028,-70209340.600
476149.328,6467230.076,-70930808.775
476149.452,6467230.124,1199725.950
476149.577,6467230.171,7950229.850
476149.702,6467230.219,-56561185.450
476149.827,6467230.267,-44199477.275
476149.955,6467230.318,58926805.867
476150.085,6467230.371,89386897.543
476150.215,6467230.424,33039298.257
476150.345,6467230.477,45600749.029
476150.475,6467230.530,22711187.086
476150.604,6467230.583,69983455.714
476150.734,6467230.636,109252361.400
476150.864,6467230.689,-96563727.486
476150.994,6467230.742,-101155679.486
476151.124,6467230.796,-127972138.450
476151.256,6467230.849,-125572576.171
476151.390,6467230.904,-84054775.156
476151.523,6467230.958,45133800.200
476151.657,6467231.012,206457867.356
476151.791,6467231.066,244250002.525
476151.924,6467231.121,121422435.089
476152.058,6467231.175,157653258.300
476152.191,6467231.229,-150239105.311
476152.325,6467231.283,7932487.975
476152.459,6467231.338,-138069680.778
476152.593,6467231.389,-82098740.900
476152.730,6467231.440,-19050331.575
476152.866,6467231.491,-79630312.275
476153.003,6467231.543,-22252580.300
476153.140,6467231.594,171657910.850
476153.277,6467231.645,38489487.050
476153.414,6467231.696,21937356.200
476153.551,6467231.747,-54171244.025
476153.688,6467231.798,-85544400.150
476153.825,6467231.849,85543344.325
476153.962,6467231.902,-62769241.486
476154.100,6467231.955,-84865191.825
476154.238,6467232.009,-25597815.050
476154.376,6467232.062,101777327.400
476154.514,6467232.116,-50827297.175
476154.652,6467232.170,20676280.925
476154.790,6467232.223,79951526.978
476154.928,6467232.277,6891761.100
476155.066,6467232.330,-53213677.700
476155.204,6467232.384,-61324021.533
476155.343,6467232.439,39463388.143
476155.483,6467232.495,-13873321.600
476155.624,6467232.551,12757151.689
476155.764,6467232.607,74478257.050
476155.904,6467232.663,-93511.800
476156.044,6467232.719,-87274050.133
476156.184,6467232.776,74801472.850
476156.324,6467232.832,-46224171.378
476156.464,6467232.888,-5266774.222
476156.604,6467232.944,84165911.133
476156.742,6467232.998,-57163146.900
476156.879,6467233.051,-51518652.800
476157.016,6467233.104,2800968.725
476157.152,6467233.157,85803457.375
476157.289,6467233.211,-70949257.525
476157.426,6467233.264,22261466.743
476157.563,6467233.317,73974186.775
476157.699,6467233.370,-1267385.575
476157.836,6467233.423,-75892290.975
476157.973,6467233.476,-4133419.075
476158.112,6467233.529,-33336730.350
476158.252,6467233.582,-67000323.156
476158.393,6467233.635,-46735794.156
476158.533,6467233.688,-58098167.533
476158.674,6467233.741,222978884.267
476158.814,6467233.794,-4838386.333
476158.955,6467233.847,92534613.311
476159.095,6467233.900,-70951875.867
476159.236,6467233.953,55770970.489
476159.376,6467234.007,-65833333.540
476159.516,6467234.060,15623931.367
476159.655,6467234.113,68139079.025
476159.795,6467234.167,2512430.750
476159.934,6467234.220,47329374.950
476160.073,6467234.273,-92633378.875
476160.213,6467234.327,-20078606.200
476160.352,6467234.380,-38108171.950
476160.492,6467234.433,-17523462.725
476160.631,6467234.487,33759414.225
476160.770,6467234.540,16875766.400
476160.910,6467234.593,101876610.300
476161.051,6467234.645,80184537.975
476161.191,6467234.698,-62087238.225
476161.331,6467234.750,-68175458.029
476161.472,6467234.803,-42923331.675
476161.612,6467234.855,-7687104.825
476161.752,6467234.908,-37915882.200
476161.893,6467234.960,-78828138.800
476162.033,6467235.013,-29282101.075
476162.173,6467235.065,19735392.975
476162.313,6467235.120,71189480.444
476162.452,6467235.177,132864296.580
476162.591,6467235.234,32545552.640
476162.730,6467235.290,-72400414.820
476162.869,6467235.347,-122890403.060
476163.008,6467235.404,-70032270.960
476163.147,6467235.461,-75810655.560
476163.286,6467235.517,27963978.540
476163.425,6467235.574,120496263.600
476163.564,6467235.631,130374696.218
476163.703,6467235.685,78851645.233
476163.842,6467235.738,-4436454.550
476163.982,6467235.791,537015.500
476164.121,6467235.844,-71174594.275
476164.261,6467235.897,-97109054.250
476164.400,6467235.950,-31707766.250
476164.539,6467236.004,-91687929.875
476164.679,6467236.057,-8476500.450
476164.818,6467236.110,127890611.500
476164.957,6467236.163,-64420412.600
476165.094,6467236.216,-70814006.300
476165.228,6467236.270,7334683.575
476165.363,6467236.323,14490649.225
476165.497,6467236.377,47344747.600
476165.632,6467236.431,97679602.575
476165.766,6467236.484,-17485355.857
476165.901,6467236.538,-156013168.700
476166.035,6467236.592,12817997.050
476166.170,6467236.645,-6293665.500
476166.304,6467236.699,-6168118.475
476166.436,6467236.749,62824073.733
476166.570,6467236.798,719568.825
476166.704,6467236.848,115542970.600
476166.838,6467236.897,46106100.875
476166.972,6467236.947,-4772646.200
476167.107,6467236.996,141722264.743
476167.241,6467237.045,-17059945.175
476167.375,6467237.095,13529172.600
476167.509,6467237.144,-11251425.825
476167.643,6467237.194,-48725209.825
476167.777,6467237.245,28357318.686
476167.911,6467237.297,-143399705.875
476168.044,6467237.349,-5905959.700
476168.178,6467237.401,-11720845.156
476168.311,6467237.453,52917524.975
476168.445,6467237.505,-138912418.575
476168.579,6467237.558,-31176166.244
476168.712,6467237.610,-95526965.850
476168.846,6467237.662,-110705699.575
476168.979,6467237.714,57399192.978
476169.113,6467237.767,11627153.457
476169.246,6467237.821,294442812.775
476169.379,6467237.874,46498922.950
476169.512,6467237.928,-54590027.475
476169.645,6467237.982,79584597.444
476169.778,6467238.035,163276067.125
476169.911,6467238.089,-64026012.250
476170.044,6467238.142,-79038233.000
476170.178,6467238.196,-6840434.700
476170.311,6467238.250,9037340.933
476170.443,6467238.301,136884455.767
476170.574,6467238.350,28737713.075
476170.705,6467238.400,50538903.457
476170.836,6467238.449,-127168327.150
476170.967,6467238.498,-87919998.086
476171.098,6467238.548,-117272391.975
476171.229,6467238.597,-108323876.686
476171.360,6467238.647,87118853.900
476171.491,6467238.696,86649412.457
476171.622,6467238.745,33955665.025
476171.750,6467238.794,-34251269.000
476171.875,6467238.841,71123979.425
476172.000,6467238.888,-6000078.325
476172.125,6467238.936,-50856995.725
476172.251,6467238.983,-5805411.225
476172.376,6467239.030,-49161158.629
476172.501,6467239.078,41139807.675
476172.627,6467239.125,56954475.250
476172.752,6467239.172,44904232.375
476172.877,6467239.220,37307917.625
476173.001,6467239.266,-9580224.500
476173.123,6467239.312,-24666605.650
476173.246,6467239.357,-58868139.000
476173.368,6467239.403,-88210645.725
476173.491,6467239.448,-111049587.650
476173.613,6467239.494,-74703905.425
476173.736,6467239.539,-32600625.750
476173.858,6467239.585,-56966265.900
476173.981,6467239.630,54558214.500
476174.104,6467239.676,86222201.850
476174.207,6467239.714,179571009.000
476174.298,6467239.749,174858898.680
476174.389,6467239.783,133722771.920
476174.480,6467239.817,127195231.040
476174.571,6467239.851,131778276.700
476174.662,6467239.885,17327095.360
476174.753,6467239.919,-116551855.560
476174.845,6467239.953,-31473667.800
476174.936,6467239.988,86924338.560
476175.027,6467240.022,98512158.733
476175.070,6467240.038,-52460661.200
476175.084,6467240.044,-52460661.200
476175.098,6467240.049,-52460661.200
476175.111,6467240.055,-83679855.200
476175.125,6467240.060,-114899049.200
476175.139,6467240.066,-126923556.100
476175.153,6467240.071,-138948063.000
476175.166,6467240.077,-131960992.300
476175.180,6467240.082,-124973921.600
476175.194,6467240.088,-112071222.400
476174.524,6467241.907,-135616621.200
476174.510,6467241.902,-142009075.200
476174.496,6467241.898,-154061080.000
476174.482,6467241.894,-162086234.900
476174.468,6467241.890,-147101291.600
476174.454,6467241.886,-79877308.500
476174.439,6467241.881,55022998.100
476174.425,6467241.877,221137333.600
476174.411,6467241.873,342736755.600
476174.397,6467241.869,329453110.400
476174.393,6467241.868,147323060.200
476174.386,6467241.866,147323060.200
476174.379,6467241.864,147323060.200
476174.372,6467241.862,147323060.200
476174.365,6467241.860,147323060.200
476174.358,6467241.858,147323060.200
476174.351,6467241.856,147323060.200
476174.344,6467241.855,147323060.200
476174.337,6467241.853,147323060.200
476174.330,6467241.851,147323060.200
476174.295,6467241.837,-79386661.700
476174.268,6467241.827,-85845745.667
476174.242,6467241.816,81064616.200
476174.215,6467241.806,186385919.467
476174.189,6467241.796,278631720.600
476174.162,6467241.785,295236781.533
476174.135,6467241.775,136631847.400
476174.109,6467241.764,-8460653.467
476174.082,6467241.754,35750380.133
476174.055,6467241.744,180314223.250
476173.956,6467241.709,205203077.200
476173.877,6467241.682,84697249.520
476173.798,6467241.654,-93543970.800
476173.719,6467241.627,-127999915.640
476173.641,6467241.599,-113601983.000
476173.562,6467241.572,117796058.120
476173.483,6467241.544,38476309.640
476173.405,6467241.516,-93334442.760
476173.326,6467241.489,-47245179.400
476173.247,6467241.461,-18364160.267
476173.151,6467241.426,-119505683.250
476173.059,6467241.394,-106773845.967
476172.968,6467241.361,-89264248.800
476172.876,6467241.328,43641526.900
476172.784,6467241.295,58677960.600
476172.693,6467241.262,45376166.120
476172.601,6467241.230,23834269.100
476172.510,6467241.197,-15781110.600
476172.418,6467241.164,32336473.767
476172.327,6467241.131,-106927876.367
476172.203,6467241.085,-75932171.400
476172.088,6467241.042,-68841472.771
476171.973,6467241.000,-90892093.657
476171.858,6467240.958,52220450.286
476171.744,6467240.915,42724769.571
476171.629,6467240.873,92208889.200
476171.514,6467240.830,-101004373.771
476171.400,6467240.788,-41247533.257
476171.285,6467240.745,52747330.657
476171.170,6467240.703,71817781.514
476171.032,6467240.652,61233138.857
476170.900,6467240.604,66539424.275
476170.768,6467240.556,87041299.825
476170.637,6467240.508,124409256.425
476170.505,6467240.460,2931858.778
476170.373,6467240.412,-62007667.850
476170.241,6467240.363,-16774175.150
476170.110,6467240.315,-32125294.100
476169.978,6467240.267,-91373825.650
476169.846,6467240.219,-68314781.467
476169.695,6467240.161,-54157049.333
476169.550,6467240.105,-88771633.625
476169.405,6467240.050,-113082894.675
476169.260,6467239.995,108286841.925
476169.114,6467239.939,9894009.475
476168.969,6467239.884,-14481004.829
476168.824,6467239.829,-142390562.075
476168.678,6467239.774,265071199.675
476168.533,6467239.718,191183162.575
476168.388,6467239.663,167883742.400
476168.230,6467239.605,-192128289.450
476168.076,6467239.548,-20572827.644
476167.921,6467239.491,35819889.380
476167.767,6467239.434,126117529.111
476167.613,6467239.377,37332443.240
476167.459,6467239.320,-16026236.489
476167.305,6467239.263,-43463260.356
476167.151,6467239.206,-3495242.320
476166.996,6467239.149,-76481264.800
476166.842,6467239.092,-99339832.560
476166.685,6467239.032,61547648.675
476166.529,6467238.972,97497775.720
476166.373,6467238.913,-26334847.020
476166.217,6467238.854,1354577.460
476166.060,6467238.795,-119979954.960
476165.904,6467238.736,-3979802.020
476165.748,6467238.676,-68672371.640
476165.592,6467238.617,64641904.620
476165.435,6467238.558,146729467.520
476165.279,6467238.499,3928289.780
476165.120,6467238.438,-99554600.450
476164.961,6467238.378,-23341806.067
476164.803,6467238.317,67529117.022
476164.644,6467238.257,258857868.580
476164.486,6467238.196,-48796199.111
476164.327,6467238.136,-136874684.444
476164.169,6467238.076,45731116.140
476164.010,6467238.015,-138686436.644
476163.852,6467237.955,-68190300.133
476163.693,6467237.894,101702086.640
476163.534,6467237.834,51188345.200
476163.376,6467237.774,64252525.700
476163.217,6467237.714,22900796.640
476163.058,6467237.653,-22971685.820
476162.900,6467237.593,-111470174.840
476162.741,6467237.533,-100730498.520
476162.582,6467237.472,-64626317.280
476162.424,6467237.412,-76315328.140
476162.265,6467237.352,75200133.160
476162.106,6467237.292,77786913.300
476161.942,6467237.232,229129739.475
476161.780,6467237.172,29887085.500
476161.617,6467237.112,204422623.240
476161.455,6467237.052,-76369431.720
476161.292,6467236.992,-127940118.120
476161.130,6467236.932,-79426843.500
476160.968,6467236.872,9197078.240
476160.805,6467236.812,-95380572.540
476160.643,6467236.753,114257028.100
476160.480,6467236.693,-4912549.320
476160.322,6467236.635,-75604471.086
476160.163,6467236.577,-57721985.200
476160.004,6467236.518,11090986.067
476159.844,6467236.460,-36656693.511
476159.685,6467236.402,-91831371.267
476159.526,6467236.344,-70976170.175
476159.367,6467236.285,-47768849.733
476159.207,6467236.227,-79426527.733
476159.048,6467236.169,127987611.000
476158.889,6467236.111,367721497.667
476158.734,6467236.054,39995918.889
476158.578,6467235.998,-39320712.727
476158.422,6467235.941,-153376978.727
476158.267,6467235.884,-87850088.255
476158.111,6467235.827,47894210.200
476157.955,6467235.771,181737130.820
476157.799,6467235.714,2994111.764
476157.643,6467235.657,72219532.418
476157.487,6467235.600,-16750821.236
476157.331,6467235.543,-94430677.745
476157.183,6467235.489,-66251623.280
476157.032,6467235.434,-35076797.800
476156.881,6467235.379,-124291497.114
476156.731,6467235.323,-31304324.067
476156.580,6467235.268,-25359265.829
476156.430,6467235.213,224914963.900
476156.279,6467235.158,270183008.633
476156.128,6467235.103,76152948.829
476155.978,6467235.047,-72532891.733
476155.827,6467234.992,-7540988.743
476155.677,6467234.934,-53279942.525
476155.527,6467234.877,-155253529.800
476155.377,6467234.820,-96769204.867
476155.227,6467234.763,100990251.356
476155.077,6467234.706,-50693990.511
476154.927,6467234.649,-80026457.622
476154.777,6467234.592,12766496.267
476154.627,6467234.535,-110231012.311
476154.477,6467234.478,-125607089.356
476154.327,6467234.421,615257420.900
476154.172,6467234.362,120584596.978
476154.018,6467234.303,-98317522.720
476153.865,6467234.244,-52001724.100
476153.711,6467234.186,-101658383.880
476153.557,6467234.127,-141587738.040
476153.403,6467234.069,-120839634.840
476153.249,6467234.010,66915453.020
476153.096,6467233.952,-5007998.200
476152.942,6467233.893,178445888.800
476152.788,6467233.834,6670005.340
476152.636,6467233.776,-102837279.875
476152.483,6467233.717,-16174486.689
476152.330,6467233.659,20305708.680
476152.178,6467233.600,-96827199.022
476152.025,6467233.542,955227.160
476151.872,6467233.483,93325407.689
476151.719,6467233.424,203995412.667
476151.566,6467233.366,26513161.680
476151.414,6467233.307,-116953715.133
476151.261,6467233.249,-128857135.680
476150.465,6467232.943,-174122378.943
476150.309,6467232.884,-43542684.625
476150.153,6467232.824,70053750.500
476149.997,6467232.764,-10107101.275
476149.841,6467232.704,54917226.400
476149.685,6467232.644,224312234.225
476149.529,6467232.584,174646589.950
476149.373,6467232.524,-13339397.125
476149.217,6467232.465,-44093829.550
476149.061,6467232.405,-5580909.978
476148.897,6467232.335,-58882478.889
476148.739,6467232.274,5946449.300
476148.582,6467232.212,-36893333.740
476148.424,6467232.150,-32677036.436
476148.267,6467232.089,-27547437.420
476148.109,6467232.027,-91549437.100
476147.951,6467231.966,6104615.600
476147.794,6467231.904,39990634.760
476147.636,6467231.842,37733323.880
476147.479,6467231.781,-19083024.618
476147.362,6467231.731,340990754.550
476147.212,6467231.671,-66117555.956
476147.062,6467231.611,-156616996.911
476146.912,6467231.552,-134569048.644
476146.762,6467231.492,-133642876.880
476146.612,6467231.433,135252445.267
476146.462,6467231.373,-80505196.267
476146.312,6467231.314,-54571585.378
476146.162,6467231.254,125793795.511
476146.012,6467231.195,210876581.400
476145.895,6467231.160,38772453.000
476145.751,6467231.105,89132871.325
476145.607,6467231.051,74355667.600
476145.463,6467230.996,29363231.725
476145.319,6467230.941,64700701.114
476145.175,6467230.886,-95097230.950
476145.031,6467230.831,-77861560.143
476144.887,6467230.776,-80189207.975
476144.743,6467230.721,-80359074.057
476144.599,6467230.666,-130956671.475
476144.485,6467230.621,-80630650.250
476144.347,6467230.567,-102785258.289
476144.208,6467230.514,-33934223.267
476144.069,6467230.461,277985879.244
476143.931,6467230.408,-52518373.978
476143.792,6467230.355,-70293052.711
476143.654,6467230.302,-716731.444
476143.515,6467230.248,134750140.667
476143.377,6467230.195,197708149.711
476143.238,6467230.142,-110829857.500
476143.127,6467230.094,111170548.233
476142.993,6467230.042,-65397924.050
476142.860,6467229.990,-191453865.657
476142.726,6467229.938,-132671923.150
476142.592,6467229.886,-103835199.100
476142.459,6467229.833,274741967.114
476142.325,6467229.781,-28031678.850
476142.192,6467229.729,2773402.029
476142.058,6467229.677,93340449.050
476141.924,6467229.625,223036640.125
476141.828,6467229.567,-2487699.767
476141.702,6467229.514,-21524287.550
476141.575,6467229.461,-132124467.075
476141.448,6467229.408,137824373.300
476141.321,6467229.355,-68924646.300
476141.194,6467229.301,69609989.350
476141.068,6467229.248,-162547034.200
476140.941,6467229.195,-79180044.300
476140.814,6467229.142,-30901022.225
476140.687,6467229.089,165869773.425
476140.606,6467229.039,-42866008.486
476140.487,6467228.986,-40698285.275
476140.368,6467228.934,134995977.125
476140.250,6467228.881,23133375.275
476140.131,6467228.829,-141025527.275
476140.013,6467228.776,-165647551.575
476139.894,6467228.724,-63401344.300
476139.776,6467228.671,16705155.050
476139.657,6467228.619,122690453.825
476139.538,6467228.566,289251762.356
476139.371,6467228.517,139827588.867
476139.243,6467228.465,30359212.975
476139.116,6467228.413,-76096948.029
476138.988,6467228.361,-124094265.975
476138.861,6467228.309,-120547889.825
476138.733,6467228.257,-82510769.200
476138.606,6467228.205,-12030256.775
476138.478,6467228.153,21941708.029
476138.351,6467228.101,-82860314.100
476138.223,6467228.049,-38367759.575
476138.051,6467227.987,18353976.500
476137.915,6467227.933,-49140973.686
476137.779,6467227.880,158509418.000
476137.643,6467227.826,133330316.457
476137.508,6467227.772,64166443.600
476137.372,6467227.718,40846088.571
476137.236,6467227.665,-1480481.486
476137.101,6467227.611,-21003181.829
476136.965,6467227.557,-120629467.829
476136.829,6467227.503,-90882124.550
476137.302,6467227.692,-111636024.657
476137.161,6467227.638,-39743314.711
476137.020,6467227.584,-812972.400
476136.880,6467227.529,277233482.978
476136.739,6467227.475,43692347.400
476136.598,6467227.421,-52020455.950
476136.457,6467227.366,-28235780.467
476136.316,6467227.312,-20826278.375
476136.175,6467227.258,-90526765.378
476136.034,6467227.203,-100155459.067
476135.896,6467227.153,-3328659.057
476135.758,6467227.103,-65592982.325
476135.621,6467227.054,136523319.844
476135.483,6467227.004,123176512.450
476135.345,6467226.954,26147499.867
476135.207,6467226.904,-192817.900
476135.070,6467226.854,28204652.800
476134.932,6467226.804,42712979.200
476134.794,6467226.754,-55283246.025
476134.656,6467226.705,-14196914.378
476134.521,6467226.653,-58456017.867
476134.387,6467226.601,-14059404.150
476134.252,6467226.550,-31400473.714
476134.117,6467226.498,16750165.825
476133.982,6467226.446,-56400713.500
476133.848,6467226.395,-48585138.829
476133.713,6467226.343,78230426.000
476133.578,6467226.291,71737633.314
476133.443,6467226.240,10255455.125
476133.308,6467226.188,20879429.075
476133.170,6467226.134,-24709659.229
476133.032,6467226.080,-6179732.978
476132.893,6467226.026,-81660965.375
476132.755,6467225.972,77490272.578
476132.616,6467225.918,-49038094.311
476132.478,6467225.864,49363772.375
