FFID	Line	Point	Gps time(us)	UTC Date	UTC Time	Time Source	Latitude	Longitude	Comment
283	1.0	283.0	1333796232910089	2022-04-12	10:56:54.910089	GPS	590810.032	0093751.888	
284	1.0	284.0	1333796238476778	2022-04-12	10:57:00.476778	GPS	590810.104	0093751.888	
285	1.0	285.0	1333796242943727	2022-04-12	10:57:04.943727	GPS	590810.140	0093751.852	
286	1.0	286.0	1333796246835460	2022-04-12	10:57:08.835460	GPS	590810.176	0093751.852	
287	1.0	287.0	1333796251390830	2022-04-12	10:57:13.390830	GPS	590810.212	0093751.852	
288	1.0	288.0	1333796255990590	2022-04-12	10:57:17.990590	GPS	590810.248	0093751.852	
289	1.0	289.0	1333796260294908	2022-04-12	10:57:22.294908	GPS	590810.248	0093751.852	
290	1.0	290.0	1333796265103464	2022-04-12	10:57:27.103464	GPS	590810.284	0093751.852	
291	1.0	291.0	1333796269957487	2022-04-12	10:57:31.957487	GPS	590810.284	0093751.852	
292	1.0	292.0	1333796274666602	2022-04-12	10:57:36.666602	GPS	590810.320	0093751.852	
293	1.0	293.0	1333796279978732	2022-04-12	10:57:41.978732	GPS	590810.320	0093751.888	
294	1.0	294.0	1333796284454222	2022-04-12	10:57:46.454222	GPS	590810.356	0093751.888	
295	1.0	295.0	1333796288986679	2022-04-12	10:57:50.986679	GPS	590810.356	0093751.924	
296	1.0	296.0	1333796293510370	2022-04-12	10:57:55.510370	GPS	590810.320	0093751.960	
297	1.0	297.0	1333796297688853	2022-04-12	10:57:59.688853	GPS	590810.320	0093751.996	
298	1.0	298.0	1333796302584531	2022-04-12	10:58:04.584531	GPS	590810.284	0093752.068	
299	1.0	299.0	1333796308006396	2022-04-12	10:58:10.006396	GPS	590810.248	0093752.140	
300	1.0	300.0	1333796313562918	2022-04-12	10:58:15.562918	GPS	590810.248	0093752.248	
301	1.0	301.0	1333796318982298	2022-04-12	10:58:20.982298	GPS	590810.248	0093752.320	
302	1.0	302.0	1333796323055037	2022-04-12	10:58:25.055037	GPS	590810.248	0093752.392	
303	1.0	303.0	1333796328150308	2022-04-12	10:58:30.150308	GPS	590810.212	0093752.464	
304	1.0	304.0	1333796332523206	2022-04-12	10:58:34.523206	GPS	590810.212	0093752.536	
305	1.0	305.0	1333796337365980	2022-04-12	10:58:39.365980	GPS	590810.176	0093752.608	
306	1.0	306.0	1333796341600815	2022-04-12	10:58:43.600815	GPS	590810.140	0093752.752	
307	1.0	307.0	1333796346016053	2022-04-12	10:58:48.016053	GPS	590810.068	0093752.860	
308	1.0	308.0	1333796350934331	2022-04-12	10:58:52.934331	GPS	590810.068	0093752.860	
309	1.0	309.0	1333796355246899	2022-04-12	10:58:57.246899	GPS	590810.032	0093753.004	
310	1.0	310.0	1333796359577790	2022-04-12	10:59:01.577790	GPS	590809.960	0093753.148	
311	1.0	311.0	1333796364368230	2022-04-12	10:59:06.368230	GPS	590809.888	0093753.328	
312	1.0	312.0	1333796368923349	2022-04-12	10:59:10.923349	GPS	590809.852	0093753.472	
313	1.0	313.0	1333796373155838	2022-04-12	10:59:15.155838	GPS	590809.780	0093753.652	
314	1.0	314.0	1333796377838908	2022-04-12	10:59:19.838908	GPS	590809.744	0093753.832	
315	1.0	315.0	1333796381786982	2022-04-12	10:59:23.786982	GPS	590809.672	0093753.976	
316	1.0	316.0	1333796386179859	2022-04-12	10:59:28.179859	GPS	590809.600	0093754.228	
317	1.0	317.0	1333796390827885	2022-04-12	10:59:32.827885	GPS	590809.600	0093754.228	
318	1.0	318.0	1333796395086708	2022-04-12	10:59:37.086708	GPS	590809.564	0093754.372	
319	1.0	319.0	1333796449807177	2022-04-12	11:00:31.807177	GPS	590808.448	0093757.468	
320	1.0	320.0	1333796455403557	2022-04-12	11:00:37.403557	GPS	590808.376	0093757.756	
321	1.0	321.0	1333796460479246	2022-04-12	11:00:42.479246	GPS	590808.304	0093757.972	
322	1.0	322.0	1333796464867061	2022-04-12	11:00:46.867061	GPS	590808.268	0093758.152	
323	1.0	323.0	1333796469327813	2022-04-12	11:00:51.327813	GPS	590808.196	0093758.332	
324	1.0	324.0	1333796474572078	2022-04-12	11:00:56.572078	GPS	590808.160	0093758.476	
325	1.0	325.0	1333796479603852	2022-04-12	11:01:01.603852	GPS	590808.124	0093758.548	
326	1.0	326.0	1333796484597395	2022-04-12	11:01:06.597395	GPS	590808.124	0093758.584	
327	1.0	327.0	1333796489277618	2022-04-12	11:01:11.277618	GPS	590808.124	0093758.584	
328	1.0	328.0	1333796493618612	2022-04-12	11:01:15.618612	GPS	590808.124	0093758.584	
329	1.0	329.0	1333796498078742	2022-04-12	11:01:20.078742	GPS	590808.124	0093758.548	
330	1.0	330.0	1333796502195129	2022-04-12	11:01:24.195129	GPS	590808.124	0093758.512	
331	1.0	331.0	1333796507063077	2022-04-12	11:01:29.063077	GPS	590808.124	0093758.440	
332	1.0	332.0	1333796511671170	2022-04-12	11:01:33.671170	GPS	590808.124	0093758.440	
333	1.0	333.0	1333796515965884	2022-04-12	11:01:37.965884	GPS	590808.124	0093758.368	
334	1.0	334.0	1333796520170414	2022-04-12	11:01:42.170414	GPS	590808.160	0093758.260	
335	1.0	335.0	1333796524179568	2022-04-12	11:01:46.179568	GPS	590808.160	0093758.152	
336	1.0	336.0	1333796528333620	2022-04-12	11:01:50.333620	GPS	590808.196	0093758.080	
337	1.0	337.0	1333796532451290	2022-04-12	11:01:54.451290	GPS	590808.196	0093758.080	
338	1.0	338.0	1333796536862643	2022-04-12	11:01:58.862643	GPS	590808.196	0093758.008	
339	1.0	339.0	1333796541500429	2022-04-12	11:02:03.500429	GPS	590808.268	0093757.900	
340	1.0	340.0	1333796546092172	2022-04-12	11:02:08.092172	GPS	590808.268	0093757.792	
341	1.0	341.0	1333796550250399	2022-04-12	11:02:12.250399	GPS	590808.304	0093757.720	
342	1.0	342.0	1333796554638592	2022-04-12	11:02:16.638592	GPS	590808.340	0093757.612	
343	1.0	343.0	1333796559071141	2022-04-12	11:02:21.071141	GPS	590808.340	0093757.540	
344	1.0	344.0	1333796563345687	2022-04-12	11:02:25.345687	GPS	590808.376	0093757.468	
345	1.0	345.0	1333796568219577	2022-04-12	11:02:30.219577	GPS	590808.412	0093757.324	
346	1.0	346.0	1333796573050328	2022-04-12	11:02:35.050328	GPS	590808.412	0093757.252	
347	1.0	347.0	1333796577657103	2022-04-12	11:02:39.657103	GPS	590808.412	0093757.252	
348	1.0	348.0	1333796582143788	2022-04-12	11:02:44.143788	GPS	590808.448	0093757.180	
349	1.0	349.0	1333796586633983	2022-04-12	11:02:48.633983	GPS	590808.448	0093757.108	
350	1.0	350.0	1333796591352118	2022-04-12	11:02:53.352118	GPS	590808.448	0093757.000	
351	1.0	351.0	1333796595599165	2022-04-12	11:02:57.599165	GPS	590808.448	0093756.928	
352	1.0	352.0	1333796600029791	2022-04-12	11:03:02.029791	GPS	590808.484	0093756.856	
353	1.0	353.0	1333796604977957	2022-04-12	11:03:06.977957	GPS	590808.484	0093756.748	
354	1.0	354.0	1333796609028561	2022-04-12	11:03:11.028561	GPS	590808.484	0093756.676	
355	1.0	355.0	1333796613350614	2022-04-12	11:03:15.350614	GPS	590808.484	0093756.676	
356	1.0	356.0	1333796617933240	2022-04-12	11:03:19.933240	GPS	590808.520	0093756.604	
357	1.0	357.0	1333796622025161	2022-04-12	11:03:24.025161	GPS	590808.556	0093756.568	
358	1.0	358.0	1333796627574019	2022-04-12	11:03:29.574019	GPS	590808.556	0093756.496	
359	1.0	359.0	1333796632589400	2022-04-12	11:03:34.589400	GPS	590808.556	0093756.424	
360	1.0	360.0	1333796637358108	2022-04-12	11:03:39.358108	GPS	590808.592	0093756.388	
361	1.0	361.0	1333796641746176	2022-04-12	11:03:43.746176	GPS	590808.628	0093756.352	
362	1.0	362.0	1333796720128306	2022-04-12	11:05:02.128306	GPS	590809.744	0093754.840	
363	1.0	363.0	1333796724273793	2022-04-12	11:05:06.273793	GPS	590809.744	0093754.840	
364	1.0	364.0	1333796728420258	2022-04-12	11:05:10.420258	GPS	590809.816	0093754.804	
365	1.0	365.0	1333796732719745	2022-04-12	11:05:14.719745	GPS	590809.996	0093754.768	
366	1.0	366.0	1333796737246965	2022-04-12	11:05:19.246965	GPS	590810.068	0093754.732	
367	1.0	367.0	1333796742027038	2022-04-12	11:05:24.027038	GPS	590810.176	0093754.696	
368	1.0	368.0	1333796747135187	2022-04-12	11:05:29.135187	GPS	590810.212	0093754.696	
369	1.0	369.0	1333796751729589	2022-04-12	11:05:33.729589	GPS	590810.284	0093754.696	
370	1.0	370.0	1333796755707112	2022-04-12	11:05:37.707112	GPS	590810.320	0093754.660	
371	1.0	371.0	1333796759747676	2022-04-12	11:05:41.747676	GPS	590810.320	0093754.660	
372	1.0	372.0	1333796764555180	2022-04-12	11:05:46.555180	GPS	590810.356	0093754.696	
373	1.0	373.0	1333796768970531	2022-04-12	11:05:50.970531	GPS	590810.428	0093754.696	
374	1.0	374.0	1333796773561741	2022-04-12	11:05:55.561741	GPS	590810.464	0093754.732	
375	1.0	375.0	1333796778303158	2022-04-12	11:06:00.303158	GPS	590810.500	0093754.768	
376	1.0	376.0	1333796783348017	2022-04-12	11:06:05.348017	GPS	590810.536	0093754.768	
377	1.0	377.0	1333796788936088	2022-04-12	11:06:10.936088	GPS	590810.572	0093754.804	
378	1.0	378.0	1333796794180800	2022-04-12	11:06:16.180800	GPS	590810.608	0093754.876	
379	1.0	379.0	1333796799073282	2022-04-12	11:06:21.073282	GPS	590810.608	0093754.912	
380	1.0	380.0	1333796803961809	2022-04-12	11:06:25.961809	GPS	590810.644	0093755.020	
381	1.0	381.0	1333796808647280	2022-04-12	11:06:30.647280	GPS	590810.644	0093755.092	
382	1.0	382.0	1333796813038646	2022-04-12	11:06:35.038646	GPS	590810.644	0093755.200	
383	1.0	383.0	1333796817303417	2022-04-12	11:06:39.303417	GPS	590810.644	0093755.308	
384	1.0	384.0	1333796821433955	2022-04-12	11:06:43.433955	GPS	590810.608	0093755.452	
385	1.0	385.0	1333796825735496	2022-04-12	11:06:47.735496	GPS	590810.608	0093755.452	
386	1.0	386.0	1333796830032549	2022-04-12	11:06:52.032549	GPS	590810.608	0093755.560	
387	1.0	387.0	1333796834450202	2022-04-12	11:06:56.450202	GPS	590810.572	0093755.740	
388	1.0	388.0	1333796838704107	2022-04-12	11:07:00.704107	GPS	590810.572	0093755.920	
389	1.0	389.0	1333796842242143	2022-04-12	11:07:04.242143	GPS	590810.536	0093756.100	
390	1.0	390.0	1333796849139017	2022-04-12	11:07:11.139017	GPS	590810.500	0093756.208	
391	1.0	391.0	1333796853445889	2022-04-12	11:07:15.445889	GPS	590810.464	0093756.424	
392	1.0	392.0	1333796857683499	2022-04-12	11:07:19.683499	GPS	590810.428	0093756.604	
393	1.0	393.0	1333796861711572	2022-04-12	11:07:23.711572	GPS	590810.392	0093756.748	
394	1.0	394.0	1333796865946605	2022-04-12	11:07:27.946605	GPS	590810.392	0093756.748	
395	1.0	395.0	1333796869937752	2022-04-12	11:07:31.937752	GPS	590810.356	0093756.892	
396	1.0	396.0	1333796873539195	2022-04-12	11:07:35.539195	GPS	590810.284	0093757.180	
397	1.0	397.0	1333796877144468	2022-04-12	11:07:39.144468	GPS	590810.212	0093757.432	
398	1.0	398.0	1333796884472741	2022-04-12	11:07:46.472741	GPS	590810.140	0093757.612	
399	1.0	399.0	1333796888930533	2022-04-12	11:07:50.930533	GPS	590810.068	0093757.864	
400	1.0	400.0	1333796893339283	2022-04-12	11:07:55.339283	GPS	590809.996	0093758.116	
401	1.0	401.0	1333796897403201	2022-04-12	11:07:59.403201	GPS	590809.924	0093758.368	
402	1.0	402.0	1333796901212368	2022-04-12	11:08:03.212368	GPS	590809.924	0093758.368	
403	1.0	403.0	1333796905042618	2022-04-12	11:08:07.042618	GPS	590809.852	0093758.620	
404	1.0	404.0	1333796908493432	2022-04-12	11:08:10.493432	GPS	590809.744	0093758.980	
405	1.0	405.0	1333796913158175	2022-04-12	11:08:15.158175	GPS	590809.672	0093759.196	
406	1.0	406.0	1333796963600076	2022-04-12	11:09:05.600076	GPS	590809.096	0093802.040	
407	1.0	407.0	1333796967836394	2022-04-12	11:09:09.836394	GPS	590809.096	0093802.040	
408	1.0	408.0	1333796971617853	2022-04-12	11:09:13.617853	GPS	590809.096	0093802.256	
409	1.0	409.0	1333796975401831	2022-04-12	11:09:17.401831	GPS	590809.096	0093802.400	
410	1.0	410.0	1333796981052579	2022-04-12	11:09:23.052579	GPS	590809.096	0093802.616	
411	1.0	411.0	1333796985385752	2022-04-12	11:09:27.385752	GPS	590809.132	0093802.724	
412	1.0	412.0	1333796989188954	2022-04-12	11:09:31.188954	GPS	590809.132	0093802.796	
413	1.0	413.0	1333796993718995	2022-04-12	11:09:35.718995	GPS	590809.168	0093802.868	
414	1.0	414.0	1333796997955996	2022-04-12	11:09:39.955996	GPS	590809.168	0093802.868	
415	1.0	415.0	1333797001723649	2022-04-12	11:09:43.723649	GPS	590809.168	0093802.868	
416	1.0	416.0	1333797005618443	2022-04-12	11:09:47.618443	GPS	590809.204	0093802.868	
417	1.0	417.0	1333797012113871	2022-04-12	11:09:54.113871	GPS	590809.276	0093802.832	
418	1.0	418.0	1333797016701238	2022-04-12	11:09:58.701238	GPS	590809.276	0093802.868	
419	1.0	419.0	1333797021353414	2022-04-12	11:10:03.353414	GPS	590809.276	0093802.868	
420	1.0	420.0	1333797025639730	2022-04-12	11:10:07.639730	GPS	590809.276	0093802.832	
421	1.0	421.0	1333797030120494	2022-04-12	11:10:12.120494	GPS	590809.276	0093802.796	
422	1.0	422.0	1333797034745421	2022-04-12	11:10:16.745421	GPS	590809.312	0093802.724	
423	1.0	423.0	1333797039411646	2022-04-12	11:10:21.411646	GPS	590809.312	0093802.688	
424	1.0	424.0	1333797043319159	2022-04-12	11:10:25.319159	GPS	590809.312	0093802.616	
425	1.0	425.0	1333797047356398	2022-04-12	11:10:29.356398	GPS	590809.312	0093802.616	
426	1.0	426.0	1333797051074205	2022-04-12	11:10:33.074205	GPS	590809.348	0093802.580	
427	1.0	427.0	1333797054869244	2022-04-12	11:10:36.869244	GPS	590809.384	0093802.436	
428	1.0	428.0	1333797058459188	2022-04-12	11:10:40.459188	GPS	590809.384	0093802.436	
429	1.0	429.0	1333797062914463	2022-04-12	11:10:44.914463	GPS	590809.384	0093802.328	
430	1.0	430.0	1333797066774351	2022-04-12	11:10:48.774351	GPS	590809.420	0093802.292	
431	1.0	431.0	1333797070484396	2022-04-12	11:10:52.484396	GPS	590809.456	0093802.112	
432	1.0	432.0	1333797075975981	2022-04-12	11:10:57.975981	GPS	590809.492	0093802.004	
433	1.0	433.0	1333797080398398	2022-04-12	11:11:02.398398	GPS	590809.600	0093801.860	
434	1.0	434.0	1333797085066589	2022-04-12	11:11:07.066589	GPS	590809.636	0093801.680	
435	1.0	435.0	1333797089140586	2022-04-12	11:11:11.140586	GPS	590809.672	0093801.392	
436	1.0	436.0	1333797093063153	2022-04-12	11:11:15.063153	GPS	590809.672	0093801.392	
437	1.0	437.0	1333797096522812	2022-04-12	11:11:18.522812	GPS	590809.672	0093801.248	
438	1.0	438.0	1333797100599625	2022-04-12	11:11:22.599625	GPS	590809.708	0093800.888	
439	1.0	439.0	1333797104750011	2022-04-12	11:11:26.750011	GPS	590809.708	0093800.672	
440	1.0	440.0	1333797108760727	2022-04-12	11:11:30.760727	GPS	590809.708	0093800.672	
441	1.0	441.0	1333797112579771	2022-04-12	11:11:34.579771	GPS	590809.744	0093800.492	
442	1.0	442.0	1333797116301288	2022-04-12	11:11:38.301288	GPS	590809.780	0093800.168	
443	1.0	443.0	1333797120175335	2022-04-12	11:11:42.175335	GPS	590809.816	0093759.916	
444	1.0	444.0	1333797127394947	2022-04-12	11:11:49.394947	GPS	590809.852	0093759.736	
445	1.0	445.0	1333797131050918	2022-04-12	11:11:53.050918	GPS	590809.888	0093759.520	
446	1.0	446.0	1333797137080304	2022-04-12	11:11:59.080304	GPS	590809.960	0093759.376	
447	1.0	447.0	1333797211014433	2022-04-12	11:13:13.014433	GPS	590811.760	0093756.460	
448	1.0	448.0	1333797215882132	2022-04-12	11:13:17.882132	GPS	590811.904	0093756.496	
449	1.0	449.0	1333797220449197	2022-04-12	11:13:22.449197	GPS	590812.012	0093756.532	
450	1.0	450.0	1333797225446933	2022-04-12	11:13:27.446933	GPS	590812.120	0093756.568	
451	1.0	451.0	1333797230058691	2022-04-12	11:13:32.058691	GPS	590812.120	0093756.568	
452	1.0	452.0	1333797234707961	2022-04-12	11:13:36.707961	GPS	590812.192	0093756.568	
453	1.0	453.0	1333797238469379	2022-04-12	11:13:40.469379	GPS	590812.264	0093756.604	
454	1.0	454.0	1333797242558721	2022-04-12	11:13:44.558721	GPS	590812.336	0093756.640	
455	1.0	455.0	1333797246951494	2022-04-12	11:13:48.951494	GPS	590812.372	0093756.676	
456	1.0	456.0	1333797251445868	2022-04-12	11:13:53.445868	GPS	590812.444	0093756.712	
457	1.0	457.0	1333797255589328	2022-04-12	11:13:57.589328	GPS	590812.444	0093756.712	
458	1.0	458.0	1333797259767966	2022-04-12	11:14:01.767966	GPS	590812.444	0093756.748	
459	1.0	459.0	1333797263934648	2022-04-12	11:14:05.934648	GPS	590812.516	0093756.820	
460	1.0	460.0	1333797268328685	2022-04-12	11:14:10.328685	GPS	590812.516	0093756.892	
461	1.0	461.0	1333797272572349	2022-04-12	11:14:14.572349	GPS	590812.516	0093756.964	
462	1.0	462.0	1333797276255427	2022-04-12	11:14:18.255427	GPS	590812.552	0093757.000	
463	1.0	463.0	1333797280358837	2022-04-12	11:14:22.358837	GPS	590812.552	0093757.000	
464	1.0	464.0	1333797284100232	2022-04-12	11:14:26.100232	GPS	590812.552	0093757.072	
465	1.0	465.0	1333797291356678	2022-04-12	11:14:33.356678	GPS	590812.516	0093757.288	
466	1.0	466.0	1333797298284609	2022-04-12	11:14:40.284609	GPS	590812.480	0093757.468	
467	1.0	467.0	1333797303764362	2022-04-12	11:14:45.764362	GPS	590812.408	0093757.576	
468	1.0	468.0	1333797307976240	2022-04-12	11:14:49.976240	GPS	590812.372	0093757.684	
469	1.0	469.0	1333797312028747	2022-04-12	11:14:54.028747	GPS	590812.372	0093757.792	
470	1.0	470.0	1333797315661743	2022-04-12	11:14:57.661743	GPS	590812.372	0093757.792	
471	1.0	471.0	1333797319654767	2022-04-12	11:15:01.654767	GPS	590812.372	0093757.864	
472	1.0	472.0	1333797323592089	2022-04-12	11:15:05.592089	GPS	590812.336	0093757.972	
473	1.0	473.0	1333797327561299	2022-04-12	11:15:09.561299	GPS	590812.336	0093758.080	
474	1.0	474.0	1333797331245786	2022-04-12	11:15:13.245786	GPS	590812.336	0093758.080	
475	1.0	475.0	1333797338099054	2022-04-12	11:15:20.099054	GPS	590812.300	0093758.296	
476	1.0	476.0	1333797342426415	2022-04-12	11:15:24.426415	GPS	590812.300	0093758.368	
477	1.0	477.0	1333797348156919	2022-04-12	11:15:30.156919	GPS	590812.264	0093758.476	
478	1.0	478.0	1333797352240471	2022-04-12	11:15:34.240471	GPS	590812.264	0093758.548	
479	1.0	479.0	1333797364400443	2022-04-12	11:15:46.400443	GPS	590812.228	0093758.728	
480	1.0	480.0	1333797370540107	2022-04-12	11:15:52.540107	GPS	590812.228	0093758.872	
481	1.0	481.0	1333797374949614	2022-04-12	11:15:56.949614	GPS	590812.192	0093758.944	
482	1.0	482.0	1333797379271434	2022-04-12	11:16:01.271434	GPS	590812.192	0093759.052	
483	1.0	483.0	1333797383466641	2022-04-12	11:16:05.466641	GPS	590812.156	0093759.160	
484	1.0	484.0	1333797978228199	2022-04-12	11:26:00.228199	GPS	590809.096	0093806.540	
485	1.0	485.0	1333797989056306	2022-04-12	11:26:11.056306	GPS	590809.168	0093806.756	
486	1.0	486.0	1333797994102991	2022-04-12	11:26:16.102991	GPS	590809.204	0093806.828	
487	1.0	487.0	1333798001035264	2022-04-12	11:26:23.035264	GPS	590809.276	0093806.900	
488	1.0	488.0	1333798006161232	2022-04-12	11:26:28.161232	GPS	590809.348	0093806.972	
489	1.0	489.0	1333798010693367	2022-04-12	11:26:32.693367	GPS	590809.420	0093807.044	
490	1.0	490.0	1333798016358937	2022-04-12	11:26:38.358937	GPS	590809.456	0093807.044	
491	1.0	491.0	1333798020531021	2022-04-12	11:26:42.531021	GPS	590809.528	0093807.080	
492	1.0	492.0	1333798024628273	2022-04-12	11:26:46.628273	GPS	590809.600	0093807.044	
493	1.0	493.0	1333798028947445	2022-04-12	11:26:50.947445	GPS	590809.600	0093807.044	
494	1.0	494.0	1333798033568924	2022-04-12	11:26:55.568924	GPS	000000.000	0093807.008	
495	1.0	495.0	1333798037379451	2022-04-12	11:26:59.379451	GPS	590809.996	-0093806.684	
496	1.0	496.0	1333798044051580	2022-04-12	11:27:06.051580	GPS	590810.320	0093806.216	
497	1.0	497.0	1333798048291536	2022-04-12	11:27:10.291536	GPS	590810.320	0093806.216	
498	1.0	498.0	1333798052796291	2022-04-12	11:27:14.796291	GPS	590810.500	0093805.892	
499	1.0	499.0	1333798056609045	2022-04-12	11:27:18.609045	GPS	590810.644	0093805.604	
500	1.0	500.0	1333798060266511	2022-04-12	11:27:22.266511	GPS	590810.788	0093805.388	
501	1.0	501.0	1333798067088830	2022-04-12	11:27:29.088830	GPS	590810.968	0093805.172	
502	1.0	502.0	1333798074479730	2022-04-12	11:27:36.479730	GPS	590811.220	0093804.848	
503	1.0	503.0	1333798078011620	2022-04-12	11:27:40.011620	GPS	590811.220	0093804.848	
504	1.0	504.0	1333798085260056	2022-04-12	11:27:47.260056	GPS	590811.544	0093804.452	
505	1.0	505.0	1333798092348300	2022-04-12	11:27:54.348300	GPS	590811.616	0093804.308	
506	1.0	506.0	1333798096909064	2022-04-12	11:27:58.909064	GPS	590811.760	0093804.092	
507	1.0	507.0	1333798100763739	2022-04-12	11:28:02.763739	GPS	590811.868	0093803.948	
508	1.0	508.0	1333798104171150	2022-04-12	11:28:06.171150	GPS	590811.868	0093803.948	
509	1.0	509.0	1333798115657446	2022-04-12	11:28:17.657446	GPS	590812.156	0093803.480	
510	1.0	510.0	1333798119749299	2022-04-12	11:28:21.749299	GPS	590812.156	0093803.480	
511	1.0	511.0	1333798124455094	2022-04-12	11:28:26.455094	GPS	590812.228	0093803.408	
512	1.0	512.0	1333798134183850	2022-04-12	11:28:36.183850	GPS	590812.480	0093803.012	
513	1.0	513.0	1333798139212058	2022-04-12	11:28:41.212058	GPS	051442.648	0093802.904	
514	1.0	514.0	1333798143958843	2022-04-12	11:28:45.958843	GPS	590812.732	0000000.000	
515	1.0	515.0	1333798148924528	2022-04-12	11:28:50.924528	GPS	590812.840	0093802.544	
516	1.0	516.0	1333798153673046	2022-04-12	11:28:55.673046	GPS	590812.948	0093802.364	
517	1.0	517.0	1333798157516425	2022-04-12	11:28:59.516425	GPS	590813.092	0093802.184	
518	1.0	518.0	1333798166385730	2022-04-12	11:29:08.385730	GPS	590813.308	0093801.824	
519	1.0	519.0	1333798170643267	2022-04-12	11:29:12.643267	GPS	590813.308	0093801.824	
520	1.0	520.0	1333798174268689	2022-04-12	11:29:16.268689	GPS	590813.380	0093801.716	
521	1.0	521.0	1333798178329750	2022-04-12	11:29:20.329750	GPS	590813.488	0093801.536	
522	1.0	522.0	1333798253562915	2022-04-12	11:30:35.562915	GPS	590814.676	0093759.952	
523	1.0	523.0	1333798258073740	2022-04-12	11:30:40.073740	GPS	590814.676	0093759.772	
524	1.0	524.0	1333798268522265	2022-04-12	11:30:50.522265	GPS	590814.748	0093759.412	
525	1.0	525.0	1333798274166583	2022-04-12	11:30:56.166583	GPS	590814.784	0093759.232	
526	1.0	526.0	1333798287203209	2022-04-12	11:31:09.203209	GPS	590814.856	0093758.692	
527	1.0	527.0	1333798293367681	2022-04-12	11:31:15.367681	GPS	590814.892	0093758.548	
528	1.0	528.0	1333798298851667	2022-04-12	11:31:20.851667	GPS	590814.928	0093758.440	
529	1.0	529.0	1333798302889846	2022-04-12	11:31:24.889846	GPS	590814.964	0093758.260	
530	1.0	530.0	1333798306855504	2022-04-12	11:31:28.855504	GPS	590814.964	0093758.260	
531	1.0	531.0	1333798311052269	2022-04-12	11:31:33.052269	GPS	590815.000	0093758.080	
532	1.0	532.0	1333798315173596	2022-04-12	11:31:37.173596	GPS	590815.036	0093757.972	
533	1.0	533.0	1333798319364406	2022-04-12	11:31:41.364406	GPS	590815.036	0093757.792	
534	1.0	534.0	1333798329182357	2022-04-12	11:31:51.182357	GPS	590815.072	0093757.432	
535	1.0	535.0	1333798336074761	2022-04-12	11:31:58.074761	GPS	590815.108	0093757.216	
536	1.0	536.0	1333798341548395	2022-04-12	11:32:03.548395	GPS	590815.072	0093756.892	
537	1.0	537.0	1333798346213880	2022-04-12	11:32:08.213880	GPS	-590759.988	0000000.000	
538	1.0	538.0	1333798350786737	2022-04-12	11:32:12.786737	GPS	590815.036	0093756.208	
539	1.0	539.0	1333798354803652	2022-04-12	11:32:16.803652	GPS	590814.964	0093755.812	
540	1.0	540.0	1333798358094323	2022-04-12	11:32:20.094323	GPS	590814.964	0093755.596	
541	1.0	541.0	1333798362300217	2022-04-12	11:32:24.300217	GPS	590814.964	0093755.596	
542	1.0	542.0	1333798369856075	2022-04-12	11:32:31.856075	GPS	590814.892	0093755.056	
543	1.0	543.0	1333798376481400	2022-04-12	11:32:38.481400	GPS	590814.820	0093754.696	
544	1.0	544.0	1333798381937013	2022-04-12	11:32:43.937013	GPS	590814.748	0093754.372	
545	1.0	545.0	1333798386316338	2022-04-12	11:32:48.316338	GPS	590814.712	0093754.120	
546	1.0	546.0	1333798391734132	2022-04-12	11:32:53.734132	GPS	590814.604	0093753.652	
547	1.0	547.0	1333798396058333	2022-04-12	11:32:58.058333	GPS	590814.568	0093753.400	
548	1.0	548.0	1333798400183235	2022-04-12	11:33:02.183235	GPS	590814.496	0093753.112	
549	1.0	549.0	1333798407232268	2022-04-12	11:33:09.232268	GPS	590814.424	0093752.680	
550	1.0	550.0	1333798411505430	2022-04-12	11:33:13.505430	GPS	590814.388	0093752.392	
551	1.0	551.0	1333798421466050	2022-04-12	11:33:23.466050	GPS	590814.352	0093751.816	
552	1.0	552.0	1333798425980864	2022-04-12	11:33:27.980864	GPS	590814.316	0093751.420	
553	1.0	553.0	1333798430129295	2022-04-12	11:33:32.129295	GPS	590814.280	0093751.132	
554	1.0	554.0	1333798434400402	2022-04-12	11:33:36.400402	GPS	590814.244	0093750.700	
555	1.0	555.0	1333798438187710	2022-04-12	11:33:40.187710	GPS	590814.244	0093750.700	
556	1.0	556.0	1333798445209533	2022-04-12	11:33:47.209533	GPS	590814.172	0093749.872	
557	1.0	557.0	1333798452209432	2022-04-12	11:33:54.209432	GPS	590814.172	0093749.476	
558	1.0	558.0	1333798457057133	2022-04-12	11:33:59.057133	GPS	590814.064	0093749.116	
559	1.0	559.0	1333798464399735	2022-04-12	11:34:06.399735	GPS	590813.704	0093748.180	
560	1.0	560.0	1333798470082062	2022-04-12	11:34:12.082062	GPS	590813.596	0093747.784	
561	1.0	561.0	1333798684687701	2022-04-12	11:37:46.687701	GPS	590804.236	0093739.684	
562	1.0	562.0	1333798689313333	2022-04-12	11:37:51.313333	GPS	590804.236	0093739.648	
563	1.0	563.0	1333798694339619	2022-04-12	11:37:56.339619	GPS	590804.236	0093739.684	
564	1.0	564.0	1333798698523543	2022-04-12	11:38:00.523543	GPS	590804.272	0093739.648	
565	1.0	565.0	1333798706034492	2022-04-12	11:38:08.034492	GPS	590804.380	0093739.540	
566	1.0	566.0	1333798711111084	2022-04-12	11:38:13.111084	GPS	590804.452	0093739.468	
